STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-12-2020,,,,,0,",,7,0600",,,,,47,",,7",26,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-12-2020,,,,,1.15,",,7,0600",,,,,50,",,7",25,",,7",26,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-01-2021,,,,,0.6,",,7,0600",,,,,47,",,7",26,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-01-2021,,,,,0.3,",,7,0600",,,,,48,",,7",30,",,7",34,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-01-2021,,,,,0,",,7,0600",,,,,42,",,7",20,",,7",20,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-01-2021,,,,,0,",,7,0600",,,,,39,",,7",20,",,7",27,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-01-2021,,,,,0,",,7,0600",,,,,47,",,7",21,",,7",32,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-01-2021,,,,,0,",,7,0600",,,,,42,",,7",25,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-01-2021,,,,,0,",,7,0600",,,,,39,",,7",28,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-01-2021,,,,,0,",,7,0600",,,,,39,",,7",28,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-01-2021,,,,,0,",,7,0600",,,,,34,",,7",30,",,7",30,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-01-2021,,,,,0,",,7,0600",,,,,30,",,7",28,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-01-2021,,,,,0,",,7,0600",,,,,33,",,7",24,",,7",24,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-01-2021,,,,,0,",,7,0600",,,,,27,",,7",21,",,7",21,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-01-2021,,,,,0,",,7,0600",,,,,40,",,7",21,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-01-2021,,,,,0,",,7,0600",,,,,46,",,7",27,",,7",34,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-01-2021,,,,,0,",,7,0600",,,,,51,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-01-2021,,,,,0.08,",,7,0600",0.5,",,7",,,42,",,7",29,",,7",30,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-01-2021,,,,,0,",,7,0600",,,,,41,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-01-2021,,,,,0.02,",,7,0600",0.5,",,7",,,38,",,7",26,",,7",30,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-01-2021,,,,,0,",,7,0600",,,,,43,",,7",30,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-01-2021,,,,,0,",,7,0600",,,,,43,",,7",24,",,7",24,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-01-2021,,,,,0,",,7,0600",,,,,40,",,7",22,",,7",36,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-01-2021,,,,,0,",,7,0600",,,,,51,",,7",27,",,7",28,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-01-2021,,,,,0,",,7,0600",,,,,36,",,7",16,",,7",17,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-01-2021,,,,,0,",,7,0600",,,,,37,",,7",16,",,7",16,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-01-2021,,,,,0,",,7,0600",,,,,38,",,7",16,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-01-2021,,,,,1.15,",,7,0600",,,,,38,",,7",33,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-01-2021,,,,,0,",,7,0600",,,,,45,",,7",31,",,7",34,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-01-2021,,,,,0.14,",,7,0600",2,",,7",,,34,",,7",14,",,7",14,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-01-2021,,,,,0,",,7,0600",,,,,27,",,7",13,",,7",18,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-01-2021,,,,,0.75,",,7,0600",,,,,38,",,7",18,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-01-2021,,,,,0,",,7,0600",,,,,37,",,7",31,",,7",32,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-02-2021,,,,,0.15,",,7,0600",,,1,",,7",46,",,7",27,",,7",30,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-02-2021,,,,,0,",,7,0600",,,,,33,",,7",22,",,7",22,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-02-2021,,,,,0,",,7,0600",,,,,34,",,7",20,",,7",20,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-02-2021,,,,,0,",,7,0600",,,,,40,",,7",20,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-02-2021,,,,,0.48,",,7,0600",,,,,42,",,7",24,",,7",24,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-02-2021,,,,,0,",,7,0600",,,,,39,",,7",21,",,7",21,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-02-2021,,,,,0.11,",,7,0600",,,1,",,7",31,",,7",18,",,7",21,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-02-2021,,,,,0,",,7,0600",,,,,21,",,7",17,",,7",18,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-02-2021,,,,,0.18,",,7,0600",,,2,",,7",38,",,7",18,",,7",23,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-02-2021,,,,,0.11,",,7,0600",,,1,",,7",26,",,7",21,",,7",23,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-02-2021,,,,,0.06,",,7,0600",,,,,25,",,7",20,",,7",20,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-02-2021,,,,,0,",,7,0600",,,,,27,",,7",15,",,7",20,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-02-2021,,,,,0,",,7,0600",,,,,24,",,7",15,",,7",16,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-02-2021,,,,,0,",,7,0600",,,,,17,",,7",3,",,7",3,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-02-2021,,,,,0.34,",,7,0600",,,3,",,7",18,",,7",3,",,7",7,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-02-2021,,,,,0.66,",,7,0600",,,6,",,7",14,",,7",7,",,7",8,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-02-2021,,,,,0,",,7,0600",,,,,14,",,7",-2,",,7",5,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-02-2021,,,,,0.03,",,7,0600",,,2,",,7",24,",,7",4,",,7",18,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-02-2021,,,,,0,",,7,0600",,,,,25,",,7",4,",,7",4,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-02-2021,,,,,0,",,7,0600",,,,,25,",,7",4,",,7",6,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-02-2021,,,,,0,",,7,0600",,,,,32,",,7",-3,",,7",-3,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-02-2021,,,,,0.03,",,7,0600",,,,,44,",,7",-3,",,7",36,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-02-2021,,,,,0,",,7,0600",,,,,41,",,7",35,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-02-2021,,,,,0,",,7,0600",,,,,60,",,7",37,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-02-2021,,,,,0,",,7,0600",,,,,60,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-02-2021,,,,,0,",,7,0600",,,,,48,",,7",31,",,7",34,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-02-2021,,,,,0.1,",,7,0600",,,,,48,",,7",33,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-02-2021,,,,,1.67,",,7,0600",,,,,62,",,7",38,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-03-2021,,,,,0,",,7,0600",,,,,58,",,7",33,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-03-2021,,,,,0,",,7,0600",,,,,46,",,7",25,",,7",25,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-03-2021,,,,,0,",,7,0600",,,,,48,",,7",24,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-03-2021,,,,,0,",,7,0600",,,,,63,",,7",33,",,7",41,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-03-2021,,,,,0,",,7,0600",,,,,57,",,7",30,",,7",30,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-03-2021,,,,,0,",,7,0600",,,,,48,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-03-2021,,,,,0,",,7,0600",,,,,54,",,7",28,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-03-2021,,,,,0,",,7,0600",,,,,58,",,7",38,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-03-2021,,,,,0,",,7,0600",,,,,66,",,7",38,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-03-2021,,,,,0,",,7,0600",,,,,69,",,7",40,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-03-2021,,,,,0,",,7,0600",,,,,68,",,7",51,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-03-2021,,,,,2.05,",,7,0600",,,,,67,",,7",46,",,7",46,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-03-2021,,,,,0.03,",,7,0600",,,,,61,",,7",46,",,7",48,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-03-2021,,,,,0,",,7,0600",,,,,58,",,7",43,",,7",43,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-03-2021,,,,,0,",,7,0600",,,,,52,",,7",42,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-03-2021,,,,,0,",,7,0600",,,,,47,",,7",38,",,7",43,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-03-2021,,,,,0,",,7,0600",,,,,54,",,7",42,",,7",44,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-03-2021,,,,,1.3,",,7,0600",,,,,61,",,7",43,",,7",58,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-03-2021,,,,,0,",,7,0600",,,,,61,",,7",33,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-03-2021,,,,,0,",,7,0600",,,,,54,",,7",33,",,7",33,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-03-2021,,,,,0,",,7,0600",,,,,60,",,7",32,",,7",32,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-03-2021,,,,,0,",,7,0600",,,,,65,",,7",31,",,7",46,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-03-2021,,,,,0,",,7,0600",,,,,68,",,7",46,",,7",57,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-03-2021,,,,,0,",,7,0600",,,,,71,",,7",55,",,7",55,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-03-2021,,,,,0,",,7,0600",,,,,74,",,7",49,",,7",50,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-03-2021,,,,,0.35,",,7,0600",,,,,60,",,7",50,",,7",50,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-03-2021,,,,,0.01,",,7,0600",,,,,61,",,7",45,",,7",46,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-03-2021,,,,,0,",,7,0600",,,,,54,",,7",44,",,7",44,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-03-2021,,,,,0,",,7,0600",,,,,56,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-03-2021,,,,,0,",,7,0600",,,,,62,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-03-2021,,,,,0,",,7,0600",,,,,71,",,7",31,",,7",43,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-04-2021,,,,,0,",,7,0600",,,,,53,",,7",28,",,7",28,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-04-2021,,,,,0,",,7,0600",,,,,44,",,7",24,",,7",25,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-04-2021,,,,,0,",,7,0600",,,,,51,",,7",25,",,7",36,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-04-2021,,,,,0,",,7,0600",,,,,69,",,7",35,",,7",35,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-04-2021,,,,,0,",,7,0600",,,,,75,",,7",35,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-04-2021,,,,,0,",,7,0600",,,,,77,",,7",47,",,7",54,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-04-2021,,,,,0,",,7,0600",,,,,80,",,7",54,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-04-2021,,,,,0,",,7,0600",,,,,80,",,7",58,",,7",58,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-04-2021,,,,,0,",,7,0600",,,,,66,",,7",53,",,7",53,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-04-2021,,,,,0.05,",,7,0600",,,,,92,",,7",53,",,7",60,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-04-2021,,,,,0,",,7,0600",,,,,69,",,7",42,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-04-2021,,,,,0,",,7,0600",,,,,68,",,7",40,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-04-2021,,,,,0,",,7,0600",,,,,71,",,7",40,",,7",52,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-04-2021,,,,,0,",,7,0600",,,,,62,",,7",51,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-04-2021,,,,,0,",,7,0600",,,,,64,",,7",36,",,7",36,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-04-2021,,,,,0,",,7,0600",,,,,57,",,7",35,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-04-2021,,,,,0.5,",,7,0600",,,,,63,",,7",37,",,7",49,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-04-2021,,,,,0,",,7,0600",,,,,62,",,7",41,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-04-2021,,,,,0,",,7,0600",,,,,64,",,7",40,",,7",44,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-04-2021,,,,,0,",,7,0600",,,,,69,",,7",38,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-04-2021,,,,,0,",,7,0600",,,,,57,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-04-2021,,,,,0.4,",,7,0600",,,,,52,",,7",31,",,7",32,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-04-2021,,,,,0,",,7,0600",,,,,56,",,7",32,",,7",48,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-04-2021,,,,,0,",,7,0600",,,,,62,",,7",46,",,7",53,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-04-2021,,,,,0,",,7,0600",,,,,64,",,7",42,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-04-2021,,,,,0,",,7,0600",,,,,66,",,7",42,",,7",45,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-04-2021,,,,,0,",,7,0600",,,,,77,",,7",45,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-04-2021,,,,,0,",,7,0600",,,,,84,",,7",47,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-04-2021,,,,,1.77,",,7,0600",,,,,76,",,7",65,",,7",67,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-04-2021,,,,,0.2,",,7,0600",,,,,71,",,7",51,",,7",51,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-05-2021,,,,,0,",,7,0600",,,,,74,",,7",43,",,7",44,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-05-2021,,,,,0,",,7,0600",,,,,68,",,7",44,",,7",53,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-05-2021,,,,,0.32,",,7,0600",,,,,77,",,7",53,",,7",61,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-05-2021,,,,,0,",,7,0600",,,,,78,",,7",61,",,7",65,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-05-2021,,,,,0.92,",,7,0600",,,,,70,",,7",47,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-05-2021,,,,,0,",,7,0600",,,,,63,",,7",43,",,7",45,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-05-2021,,,,,0,",,7,0600",,,,,66,",,7",40,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-05-2021,,,,,0.02,",,7,0600",,,,,60,",,7",40,",,7",43,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-05-2021,,,,,0,",,7,0600",,,,,68,",,7",40,",,7",40,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-05-2021,,,,,0,",,7,0600",,,,,62,",,7",37,",,7",38,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-05-2021,,,,,0,",,7,0600",,,,,63,",,7",37,",,7",44,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-05-2021,,,,,0,",,7,0600",,,,,64,",,7",41,",,7",42,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-05-2021,,,,,0,",,7,0600",,,,,64,",,7",38,",,7",43,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-05-2021,,,,,0,",,7,0600",,,,,68,",,7",40,",,7",41,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-05-2021,,,,,0.2,",,7,0600",,,,,72,",,7",40,",,7",47,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-05-2021,,,,,0,",,7,0600",,,,,74,",,7",47,",,7",61,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-05-2021,,,,,0,",,7,0600",,,,,71,",,7",60,",,7",62,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-05-2021,,,,,0.05,",,7,0600",,,,,79,",,7",62,",,7",63,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-05-2021,,,,,0,",,7,0600",,,,,78,",,7",63,",,7",68,",,7,0600",,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-05-2021,,,,,0.21,",,7,0600",,,,,79,",,7",64,",,7",66,",,7,0600",,,,,,,,,,,,
